date,hour,zone,demand,dry_bulb,dew_pnt,holiday_flag
2016-05-17,23,TOTAL,11825.483,57.875,38.875,FALSE
2016-05-17,24,TOTAL,10603.384,56.25,39.625,FALSE
2016-05-18,1,TOTAL,9824.164,54.75,39.375,FALSE
2016-05-18,2,TOTAL,9426.101,54.375,39.375,FALSE
2016-05-18,3,TOTAL,9226.802,52.5,38.75,FALSE
2016-05-18,4,TOTAL,9218.392,50.875,39.25,FALSE
2016-05-18,5,TOTAL,9493.934000000001,50.375,38.125,FALSE
2016-05-18,6,TOTAL,10244.726999999999,49.5,36.625,FALSE
2016-05-18,7,TOTAL,11840.334,48.875,36.75,FALSE
2016-05-18,8,TOTAL,12899.605,51.25,37,FALSE
2016-05-18,9,TOTAL,13172.784,54,37.25,FALSE
2016-05-18,10,TOTAL,13299.333,55.25,37.5,FALSE
2016-05-18,11,TOTAL,13372.047999999999,57.125,36.875,FALSE
2016-05-18,12,TOTAL,13310.524,59.25,37,FALSE
2016-05-18,13,TOTAL,13240.771999999999,60.375,36.75,FALSE
2016-05-18,14,TOTAL,13290.952000000001,62.125,36.75,FALSE
2016-05-18,15,TOTAL,13229.696,62.75,37,FALSE
2016-05-18,16,TOTAL,13218.576000000001,63.25,36.625,FALSE
2016-05-18,17,TOTAL,13347.464,64,37.625,FALSE
2016-05-18,18,TOTAL,13498.208,63.875,37.125,FALSE
2016-05-18,19,TOTAL,13486.759,62.75,35.875,FALSE
2016-05-18,20,TOTAL,13509.903,60.625,38.5,FALSE
2016-05-18,21,TOTAL,13854.744,57.375,39.625,FALSE
2016-05-18,22,TOTAL,13166.808,55.25,40.125,FALSE
2016-05-18,23,TOTAL,11811.031,54.125,40.25,FALSE
2016-05-18,24,TOTAL,10592.893,53.125,39.875,FALSE
2016-05-19,1,TOTAL,9767.267,53,40.125,FALSE
2016-05-19,2,TOTAL,9352.327,52.25,40.75,FALSE
2016-05-19,3,TOTAL,9145.489,51.375,41.125,FALSE
2016-05-19,4,TOTAL,9094.029,50.625,42.25,FALSE
2016-05-19,5,TOTAL,9353.959,49.875,42.375,FALSE
2016-05-19,6,TOTAL,10200.092,49.625,42.75,FALSE
2016-05-19,7,TOTAL,11782.593,49.625,43.5,FALSE
2016-05-19,8,TOTAL,12905.704,51.625,43.875,FALSE
2016-05-19,9,TOTAL,13246.124,53.375,42.875,FALSE
2016-05-19,10,TOTAL,13408.489,56.125,43.25,FALSE
2016-05-19,11,TOTAL,13534.694,59.375,42.125,FALSE
2016-05-19,12,TOTAL,13561.649,61.25,41.25,FALSE
2016-05-19,13,TOTAL,13516.378,63.625,39.375,FALSE
2016-05-19,14,TOTAL,13606.280999999999,64.5,39.875,FALSE
2016-05-19,15,TOTAL,13559.467,64.625,41.375,FALSE
2016-05-19,16,TOTAL,13568.494,64.875,40,FALSE
2016-05-19,17,TOTAL,13640.098,62.875,42.125,FALSE
2016-05-19,18,TOTAL,13676.528,61.5,40.875,FALSE
2016-05-19,19,TOTAL,13581.255000000001,59.5,42.125,FALSE
2016-05-19,20,TOTAL,13605.014,58.375,43.375,FALSE
2016-05-19,21,TOTAL,13839.761,57.125,44.5,FALSE
2016-05-19,22,TOTAL,13134.229,55.75,45.375,FALSE
2016-05-19,23,TOTAL,11790.618,54,44.5,FALSE
2016-05-19,24,TOTAL,10587.065,53.875,45,FALSE
2016-05-20,1,TOTAL,9790.807999999999,51.875,46.875,FALSE
2016-05-20,2,TOTAL,9361.114,50.75,46.625,FALSE
2016-05-20,3,TOTAL,9151.762999999999,49.25,46,FALSE
2016-05-20,4,TOTAL,9100.726999999999,48.25,45.5,FALSE
2016-05-20,5,TOTAL,9355.607,47.625,44.5,FALSE
2016-05-20,6,TOTAL,10112.104,46.75,43.875,FALSE
2016-05-20,7,TOTAL,11668.342,46.875,44.125,FALSE
2016-05-20,8,TOTAL,12744.056,50.625,45.75,FALSE
2016-05-20,9,TOTAL,13105.02,54.125,46.5,FALSE
2016-05-20,10,TOTAL,13313.563,59.25,46.375,FALSE
2016-05-20,11,TOTAL,13473.183,63.875,45.5,FALSE
2016-05-20,12,TOTAL,13548.033,66.875,44.25,FALSE
2016-05-20,13,TOTAL,13528.72,69.625,41.5,FALSE
2016-05-20,14,TOTAL,13582.134,70.625,41.75,FALSE
2016-05-20,15,TOTAL,13534.833,71.75,40.75,FALSE
2016-05-20,16,TOTAL,13479.595,72.125,40.25,FALSE
2016-05-20,17,TOTAL,13528.392,72.375,40.375,FALSE
2016-05-20,18,TOTAL,13532.688,72.375,38.25,FALSE
2016-05-20,19,TOTAL,13372.763,71.375,39.125,FALSE
2016-05-20,20,TOTAL,13226.812,69.5,40.5,FALSE
2016-05-20,21,TOTAL,13453.537,65.5,42.375,FALSE
2016-05-20,22,TOTAL,12948.795,61.125,44.125,FALSE
2016-05-20,23,TOTAL,11840.550000000001,59.625,43.375,FALSE
2016-05-20,24,TOTAL,10699.409,57,43.875,FALSE
2016-05-21,1,TOTAL,9842.782,55.5,43.625,FALSE
2016-05-21,2,TOTAL,9330.686,54.5,43.375,FALSE
2016-05-21,3,TOTAL,9043.615,54,43,FALSE
2016-05-21,4,TOTAL,8904.701000000001,52,43,FALSE
2016-05-21,5,TOTAL,8951.166,51.75,42.25,FALSE
2016-05-21,6,TOTAL,9110.244,49.625,41.875,FALSE
2016-05-21,7,TOTAL,9711.798,49.75,42.125,FALSE
2016-05-21,8,TOTAL,10610.669,53.875,43.75,FALSE
2016-05-21,9,TOTAL,11466.036,60.625,44.25,FALSE
2016-05-21,10,TOTAL,12012.835,65.875,43.125,FALSE
2016-05-21,11,TOTAL,12340.625,68.875,44.125,FALSE
2016-05-21,12,TOTAL,12448.386,71.25,43.5,FALSE
2016-05-21,13,TOTAL,12429.449,70.5,42.75,FALSE
2016-05-21,14,TOTAL,12285.087,69.875,43.125,FALSE
2016-05-21,15,TOTAL,12111.381,70.25,41.75,FALSE
2016-05-21,16,TOTAL,12031.600999999999,69.5,41,FALSE
2016-05-21,17,TOTAL,12105.464,68.875,40.125,FALSE
2016-05-21,18,TOTAL,12282.908,67,41,FALSE
2016-05-21,19,TOTAL,12304.448,64.75,42,FALSE
2016-05-21,20,TOTAL,12348.19,63,43.375,FALSE
2016-05-21,21,TOTAL,12586.286,61.875,43.875,FALSE
2016-05-21,22,TOTAL,12138.239,60.125,44.375,FALSE
2016-05-21,23,TOTAL,11248.968,60.125,44.125,FALSE
2016-05-21,24,TOTAL,10289.507,58.25,44,FALSE
2016-05-22,1,TOTAL,9551.717,57.125,44.25,FALSE
2016-05-22,2,TOTAL,9089.699,56.5,45.375,FALSE
2016-05-22,3,TOTAL,8833.365,56.125,45.875,FALSE
2016-05-22,4,TOTAL,8713.691,55.375,45.75,FALSE
2016-05-22,5,TOTAL,8725.803,55.25,45.625,FALSE
2016-05-22,6,TOTAL,8814.032,54.875,46.25,FALSE
2016-05-22,7,TOTAL,9164.93,54.75,46.375,FALSE
2016-05-22,8,TOTAL,9912.152,56.125,46.625,FALSE
2016-05-22,9,TOTAL,10835.592,57.25,47.5,FALSE
2016-05-22,10,TOTAL,11563.032000000001,59.75,47.625,FALSE
2016-05-22,11,TOTAL,11917.666000000001,61.875,47.5,FALSE
2016-05-22,12,TOTAL,12019.159,62.375,49,FALSE
2016-05-22,13,TOTAL,11951.223,63.75,49.25,FALSE
2016-05-22,14,TOTAL,11840.205,64.625,49.75,FALSE
2016-05-22,15,TOTAL,11783.127,66.625,48.25,FALSE
2016-05-22,16,TOTAL,11846.116,67.125,47.375,FALSE
2016-05-22,17,TOTAL,12098.832,67.75,48.5,FALSE
2016-05-22,18,TOTAL,12479.896,66.75,47,FALSE
2016-05-22,19,TOTAL,12662.797,64.25,46.875,FALSE
2016-05-22,20,TOTAL,12750.315,63.75,47.625,FALSE
2016-05-22,21,TOTAL,13069.716,60,48.875,FALSE
2016-05-22,22,TOTAL,12473.286,57.625,48.625,FALSE
2016-05-22,23,TOTAL,11310.023,56.875,48.75,FALSE
2016-05-22,24,TOTAL,10170.105,54.875,48.75,FALSE
2016-05-23,1,TOTAL,9441.923,53.5,48.625,FALSE
2016-05-23,2,TOTAL,9041.513,52.625,47.75,FALSE
2016-05-23,3,TOTAL,8841.979,51.25,47.75,FALSE
2016-05-23,4,TOTAL,8841.26,50.25,47,FALSE
2016-05-23,5,TOTAL,9143.049,49.625,46.125,FALSE
2016-05-23,6,TOTAL,9991.063,49.5,46.125,FALSE
2016-05-23,7,TOTAL,11592.571,49.25,46.5,FALSE
2016-05-23,8,TOTAL,12780.892,53.25,48.25,FALSE
2016-05-23,9,TOTAL,13245.745,57.5,49.75,FALSE
2016-05-23,10,TOTAL,13562.447,63,51,FALSE
2016-05-23,11,TOTAL,13863.957,68.125,50.625,FALSE
2016-05-23,12,TOTAL,14053.646,70.75,49.625,FALSE
2016-05-23,13,TOTAL,14161.599,73.75,48.375,FALSE
2016-05-23,14,TOTAL,14327.224,75.75,46.5,FALSE
2016-05-23,15,TOTAL,14331.318,76.625,46.125,FALSE
2016-05-23,16,TOTAL,14376.262999999999,77,43.375,FALSE
2016-05-23,17,TOTAL,14448.875,76.5,44.125,FALSE
2016-05-23,18,TOTAL,14465.776,74.625,43,FALSE
2016-05-23,19,TOTAL,14343.535,73,42.5,FALSE
2016-05-23,20,TOTAL,14303.806,70.375,42.875,FALSE
2016-05-23,21,TOTAL,14458.986,67.125,44.875,FALSE
2016-05-23,22,TOTAL,13625.722,65,46.5,FALSE
2016-05-23,23,TOTAL,12181.987000000001,62.25,47,FALSE
2016-05-23,24,TOTAL,10890.552,61.125,47.625,FALSE
2016-05-24,1,TOTAL,10058.302,60.5,48.875,FALSE
2016-05-24,2,TOTAL,9600.977,59.375,49.875,FALSE
2016-05-24,3,TOTAL,9345.815,58,50.25,FALSE
2016-05-24,4,TOTAL,9282.627,57.625,51,FALSE
2016-05-24,5,TOTAL,9512.927,56.125,50.75,FALSE
2016-05-24,6,TOTAL,10319.175,55.375,50.625,FALSE
2016-05-24,7,TOTAL,11901.668,54.875,50.375,FALSE
2016-05-24,8,TOTAL,13117.396,55.5,50.625,FALSE
2016-05-24,9,TOTAL,13558.124,56,51.75,FALSE
2016-05-24,10,TOTAL,13836.069,57.125,52,FALSE
2016-05-24,11,TOTAL,14080.795,58,52.5,FALSE
2016-05-24,12,TOTAL,14162.421,58.5,51.875,FALSE
2016-05-24,13,TOTAL,14148.752999999999,60.25,53,FALSE
2016-05-24,14,TOTAL,14153.323,60.625,52.75,FALSE
2016-05-24,15,TOTAL,14031.688,60.875,52,FALSE
2016-05-24,16,TOTAL,13972.984,61.5,52.125,FALSE
2016-05-24,17,TOTAL,14057.096000000001,61.375,52.375,FALSE
2016-05-24,18,TOTAL,14186.074,61.125,52.75,FALSE
2016-05-24,19,TOTAL,14116.618,60.75,53.375,FALSE
2016-05-24,20,TOTAL,14066.191,59.625,53.375,FALSE
2016-05-24,21,TOTAL,14188.815999999999,58.625,53.625,FALSE
2016-05-24,22,TOTAL,13408.971,57.5,53.25,FALSE
2016-05-24,23,TOTAL,12048.272,56.875,53.5,FALSE
2016-05-24,24,TOTAL,10799.010999999999,56.75,53,FALSE
2016-05-25,1,TOTAL,9968.984,56.125,52.75,FALSE
2016-05-25,2,TOTAL,9515.645,55.625,52.375,FALSE
2016-05-25,3,TOTAL,9286.817000000001,55,52.375,FALSE
2016-05-25,4,TOTAL,9239.305,54.625,52.125,FALSE
2016-05-25,5,TOTAL,9477.713,54.5,52.375,FALSE
2016-05-25,6,TOTAL,10304.958,54.375,52.25,FALSE
2016-05-25,7,TOTAL,11950.127,53.75,52.375,FALSE
2016-05-25,8,TOTAL,13139.814,55.25,53.25,FALSE
2016-05-25,9,TOTAL,13557.948,58.375,54.25,FALSE
2016-05-25,10,TOTAL,13864.17,62.125,54.625,FALSE
2016-05-25,11,TOTAL,14207.770999999999,67,54.5,FALSE
2016-05-25,12,TOTAL,14528.512999999999,70.75,54.25,FALSE
2016-05-25,13,TOTAL,14779.245,74,53.625,FALSE
2016-05-25,14,TOTAL,15161.084,76.625,53.5,FALSE
2016-05-25,15,TOTAL,15401.762,79.25,51.75,FALSE
2016-05-25,16,TOTAL,15632.726,79.625,50.75,FALSE
2016-05-25,17,TOTAL,15889.866,81.875,47.75,FALSE
2016-05-25,18,TOTAL,15993.455,83.375,46.5,FALSE
2016-05-25,19,TOTAL,15850.312,81.875,45.75,FALSE
2016-05-25,20,TOTAL,15714.066,79.75,47.25,FALSE
2016-05-25,21,TOTAL,15823.171,77,50,FALSE
2016-05-25,22,TOTAL,15074.427,74.25,51.125,FALSE
2016-05-25,23,TOTAL,13497.972,71.5,51.875,FALSE
2016-05-25,24,TOTAL,12019.903,70.25,51.625,FALSE
2016-05-26,1,TOTAL,10998.078,68.5,52.25,FALSE
2016-05-26,2,TOTAL,10400.847,66,52.375,FALSE
2016-05-26,3,TOTAL,10049.677,64.5,52.375,FALSE
2016-05-26,4,TOTAL,9886.527,63.625,52.25,FALSE
2016-05-26,5,TOTAL,10084.971,62.5,52.375,FALSE
2016-05-26,6,TOTAL,10826.366,61.75,52.75,FALSE
2016-05-26,7,TOTAL,12502.119999999999,60.375,53,FALSE
2016-05-26,8,TOTAL,13903.53,65.25,55,FALSE
2016-05-26,9,TOTAL,14637.891,69.875,55.375,FALSE
2016-05-26,10,TOTAL,15234.202,74,55.625,FALSE
2016-05-26,11,TOTAL,15809.553,76,56.375,FALSE
2016-05-26,12,TOTAL,16271.598,78.375,56.75,FALSE
2016-05-26,13,TOTAL,16642.221,79.875,54.625,FALSE
2016-05-26,14,TOTAL,17040.912,80.875,55.25,FALSE
2016-05-26,15,TOTAL,17266.481,80.5,54,FALSE
2016-05-26,16,TOTAL,17387.452,81,54.25,FALSE
2016-05-26,17,TOTAL,17381.075,80.125,54.125,FALSE
2016-05-26,18,TOTAL,17231.638,78.625,54.125,FALSE
2016-05-26,19,TOTAL,16886.891,79.125,52.875,FALSE
2016-05-26,20,TOTAL,16568.339,74.25,53.625,FALSE
2016-05-26,21,TOTAL,16577.989,70.75,54.625,FALSE
2016-05-26,22,TOTAL,15794.297,68.375,54.375,FALSE
2016-05-26,23,TOTAL,14132.786,66.5,54,FALSE
2016-05-26,24,TOTAL,12549.449,65.5,53.875,FALSE
2016-05-27,1,TOTAL,11441.475,63.625,54,FALSE
2016-05-27,2,TOTAL,10755.645,62.25,54.375,FALSE
2016-05-27,3,TOTAL,10366.61,62.25,54.25,FALSE
2016-05-27,4,TOTAL,10208.954,61.5,54.375,FALSE
2016-05-27,5,TOTAL,10380.488,61,54.75,FALSE
2016-05-27,6,TOTAL,11061.243,60.5,55.125,FALSE
2016-05-27,7,TOTAL,12566.729,59.875,55.25,FALSE
2016-05-27,8,TOTAL,13843.971,60.625,55.5,FALSE
2016-05-27,9,TOTAL,14584.534,63.25,55.625,FALSE
2016-05-27,10,TOTAL,15152.836,65.75,56.125,FALSE
2016-05-27,11,TOTAL,15682.671999999999,68.625,57.125,FALSE
2016-05-27,12,TOTAL,16152.867,71.25,57.5,FALSE
2016-05-27,13,TOTAL,16488.936999999998,73,58.25,FALSE
2016-05-27,14,TOTAL,16808.592,73.875,58.625,FALSE
2016-05-27,15,TOTAL,16971.198,74.375,58.875,FALSE
2016-05-27,16,TOTAL,17077.905,75.25,59.5,FALSE
2016-05-27,17,TOTAL,17241.588,77.5,60.25,FALSE
2016-05-27,18,TOTAL,17138.448,78.625,60.375,FALSE
2016-05-27,19,TOTAL,16714.316,77,60.125,FALSE
2016-05-27,20,TOTAL,16256.322,75,59.875,FALSE
2016-05-27,21,TOTAL,16222.441,73,60.25,FALSE
2016-05-27,22,TOTAL,15611.371000000001,69.625,59.5,FALSE
2016-05-27,23,TOTAL,14298.512999999999,69.375,59.5,FALSE
2016-05-27,24,TOTAL,12884.785,68.5,59,FALSE
2016-05-28,1,TOTAL,11782.508,67.75,57.875,FALSE
2016-05-28,2,TOTAL,11065.827,66.5,57.875,FALSE
2016-05-28,3,TOTAL,10628.572,65.125,58,FALSE
2016-05-28,4,TOTAL,10382.585000000001,64.875,58,FALSE
2016-05-28,5,TOTAL,10322.028,64.125,57.625,FALSE
2016-05-28,6,TOTAL,10389.07,63.375,57.75,FALSE
2016-05-28,7,TOTAL,11009.627,63.5,58.375,FALSE
2016-05-28,8,TOTAL,12116.45,66.625,59.75,FALSE
2016-05-28,9,TOTAL,13372.684,70.875,61.375,FALSE
2016-05-28,10,TOTAL,14438.623,74.625,63,FALSE
2016-05-28,11,TOTAL,15342.841,78.375,64.5,FALSE
2016-05-28,12,TOTAL,16155.705,81,64.625,FALSE
2016-05-28,13,TOTAL,16790.432,83,64.625,FALSE
2016-05-28,14,TOTAL,17212.407,85.875,63.875,FALSE
2016-05-28,15,TOTAL,17576.961,87.125,63.125,FALSE
2016-05-28,16,TOTAL,17855.049,86.625,62.75,FALSE
2016-05-28,17,TOTAL,18130.539,88.25,62.625,FALSE
2016-05-28,18,TOTAL,18217.21,87,62.125,FALSE
2016-05-28,19,TOTAL,17989.307,84.25,63.375,FALSE
2016-05-28,20,TOTAL,17598.208,84,63.625,FALSE
2016-05-28,21,TOTAL,17457.047,80.75,63.75,FALSE
2016-05-28,22,TOTAL,16877.85,77,62.875,FALSE
2016-05-28,23,TOTAL,15530.291,74.875,62.75,FALSE
2016-05-28,24,TOTAL,14099.232,73.25,62.75,FALSE
2016-05-29,1,TOTAL,12921.673999999999,71.75,62.375,FALSE
2016-05-29,2,TOTAL,12083.851999999999,70.125,61.5,FALSE
2016-05-29,3,TOTAL,11477.627,68.375,59.375,FALSE
2016-05-29,4,TOTAL,11022.686,67.125,58.625,FALSE
2016-05-29,5,TOTAL,10788.278,66,57.625,FALSE
2016-05-29,6,TOTAL,10618.482,65,57.75,FALSE
2016-05-29,7,TOTAL,10881.265,63.125,58.375,FALSE
2016-05-29,8,TOTAL,11598.407,64.5,57.625,FALSE
2016-05-29,9,TOTAL,12556.697,66,58.375,FALSE
2016-05-29,10,TOTAL,13361.58,67.875,59.25,FALSE
2016-05-29,11,TOTAL,13919.439,69.125,59.25,FALSE
2016-05-29,12,TOTAL,14317.318,69.875,58.75,FALSE
2016-05-29,13,TOTAL,14545.367,70.75,58.75,FALSE
2016-05-29,14,TOTAL,14593.201,70.75,58.875,FALSE
2016-05-29,15,TOTAL,14612.742,71.375,58.75,FALSE
2016-05-29,16,TOTAL,14633.300000000001,71.25,58.5,FALSE
2016-05-29,17,TOTAL,14654.953,69,58,FALSE
2016-05-29,18,TOTAL,14650.4,68,57.375,FALSE
2016-05-29,19,TOTAL,14395.447,66.5,57.125,FALSE
2016-05-29,20,TOTAL,14075.404,63.625,56.875,FALSE
2016-05-29,21,TOTAL,14097.009,61.625,56.5,FALSE
2016-05-29,22,TOTAL,13589.938,60,55.5,FALSE
2016-05-29,23,TOTAL,12628.184000000001,59.25,55.875,FALSE
2016-05-29,24,TOTAL,11567.461,58.75,55.625,FALSE
2016-05-30,1,TOTAL,10725.875,58.125,55.625,TRUE
2016-05-30,2,TOTAL,10194.342,58,55.75,TRUE
2016-05-30,3,TOTAL,9874.527,57.75,55.625,TRUE
2016-05-30,4,TOTAL,9726.672,57.25,55,TRUE
2016-05-30,5,TOTAL,9755.749,57,55,TRUE
2016-05-30,6,TOTAL,9964.053,57.125,55.375,TRUE
2016-05-30,7,TOTAL,10385.571,57.125,55.625,TRUE
2016-05-30,8,TOTAL,11070.266,57.625,55.375,TRUE
2016-05-30,9,TOTAL,11961.417,58.25,56.125,TRUE
2016-05-30,10,TOTAL,12842.824,59.5,57.25,TRUE
2016-05-30,11,TOTAL,13481.63,61.375,58.375,TRUE
2016-05-30,12,TOTAL,13895.423,63.625,60,TRUE
2016-05-30,13,TOTAL,14105.649,66.125,61.625,TRUE
2016-05-30,14,TOTAL,14217.486,69.125,63.5,TRUE
2016-05-30,15,TOTAL,14407.525,71.5,64.25,TRUE
2016-05-30,16,TOTAL,14678.66,73.75,64.875,TRUE
2016-05-30,17,TOTAL,15071.246000000001,75.5,65.125,TRUE
2016-05-30,18,TOTAL,15439.695,75.5,65,TRUE
2016-05-30,19,TOTAL,15446.131,74.875,64.75,TRUE
2016-05-30,20,TOTAL,15409.271,73.75,63.5,TRUE
2016-05-30,21,TOTAL,15662.703,71.75,63.5,TRUE
2016-05-30,22,TOTAL,15017.071,70.75,63.25,TRUE
2016-05-30,23,TOTAL,13640.863,70.375,63.625,TRUE
2016-05-30,24,TOTAL,12333.555,69.875,64,TRUE
2016-05-31,1,TOTAL,11414.153,69.75,64.25,FALSE
2016-05-31,2,TOTAL,10897.073,69.125,64.25,FALSE
2016-05-31,3,TOTAL,10613.714,68.625,64.25,FALSE
2016-05-31,4,TOTAL,10515.704,69,63.625,FALSE
2016-05-31,5,TOTAL,10760.583,68.5,62.75,FALSE
2016-05-31,6,TOTAL,11590.082,67.375,62.375,FALSE
2016-05-31,7,TOTAL,13369.866,66.5,62.625,FALSE
2016-05-31,8,TOTAL,14895.878999999999,69.625,62.25,FALSE
2016-05-31,9,TOTAL,15687.023,72,60.25,FALSE
2016-05-31,10,TOTAL,16229.053,74.125,56.75,FALSE
2016-05-31,11,TOTAL,16685.857,75.5,55.5,FALSE
2016-05-31,12,TOTAL,17044.81,77.875,52.625,FALSE
2016-05-31,13,TOTAL,17331.976,79.75,51.125,FALSE
2016-05-31,14,TOTAL,17714.679,80.5,52.375,FALSE
2016-05-31,15,TOTAL,17996.387,82.625,51.75,FALSE
2016-05-31,16,TOTAL,18323.481,83.5,50.5,FALSE
2016-05-31,17,TOTAL,18626.847,83.75,51,FALSE
2016-05-31,18,TOTAL,18740.417,83.5,51.5,FALSE
2016-05-31,19,TOTAL,18414.326,82.25,51.25,FALSE
2016-05-31,20,TOTAL,17894.1,80,51.625,FALSE
2016-05-31,21,TOTAL,17568.684,76.75,52.5,FALSE
2016-05-31,22,TOTAL,16650.106,73.125,53.375,FALSE
2016-05-31,23,TOTAL,14841.699,70.875,53,FALSE
2016-05-31,24,TOTAL,13113.241,68.5,54.25,FALSE
2016-05-01,1,VT,455.185,47,24,FALSE
2016-05-01,2,VT,435.967,45,30,FALSE
2016-05-01,3,VT,429.956,43,27,FALSE
2016-05-01,4,VT,429.925,44,30,FALSE
2016-05-01,5,VT,435.822,44,30,FALSE
2016-05-01,6,VT,448.874,44,30,FALSE
2016-05-01,7,VT,469.763,44,31,FALSE
2016-05-01,8,VT,504.454,43,32,FALSE
2016-05-01,9,VT,537.526,47,27,FALSE
2016-05-01,10,VT,558.377,49,26,FALSE
2016-05-01,11,VT,576.599,51,30,FALSE
2016-05-01,12,VT,586.231,48,38,FALSE
2016-05-01,13,VT,590.045,46,40,FALSE
2016-05-01,14,VT,582.355,48,43,FALSE
2016-05-01,15,VT,575.517,49,44,FALSE
2016-05-01,16,VT,582.114,49,44,FALSE
2016-05-01,17,VT,606.073,49,44,FALSE
2016-05-01,18,VT,625.919,49,45,FALSE
2016-05-01,19,VT,631.029,48,45,FALSE
2016-05-01,20,VT,627.219,49,45,FALSE
2016-05-01,21,VT,632.704,48,44,FALSE
2016-05-01,22,VT,588.26,47,43,FALSE
2016-05-01,23,VT,532.958,46,42,FALSE
2016-05-01,24,VT,492.034,45,43,FALSE
2016-05-02,1,VT,468.731,45,42,FALSE
2016-05-02,2,VT,458.302,45,42,FALSE
2016-05-02,3,VT,449.703,45,42,FALSE
2016-05-02,4,VT,449.791,45,42,FALSE
2016-05-02,5,VT,466.439,45,41,FALSE
2016-05-02,6,VT,515.91,44,40,FALSE
2016-05-02,7,VT,599.51,44,41,FALSE
2016-05-02,8,VT,649.661,44,39,FALSE
2016-05-02,9,VT,655.797,45,40,FALSE
2016-05-02,10,VT,659.539,46,40,FALSE
2016-05-02,11,VT,667.284,47,40,FALSE
2016-05-02,12,VT,671.327,47,40,FALSE
2016-05-02,13,VT,672.592,48,40,FALSE
2016-05-02,14,VT,669.063,47,41,FALSE
2016-05-02,15,VT,656.684,46,42,FALSE
2016-05-02,16,VT,643.917,46,42,FALSE
2016-05-02,17,VT,631.896,47,43,FALSE
2016-05-02,18,VT,649.6,49,43,FALSE
2016-05-02,19,VT,659.627,47,44,FALSE
2016-05-02,20,VT,658.159,47,43,FALSE
2016-05-02,21,VT,665.363,47,43,FALSE
2016-05-02,22,VT,611.648,46,43,FALSE
2016-05-02,23,VT,551.763,46,43,FALSE
2016-05-02,24,VT,507.475,46,42,FALSE
2016-05-03,1,VT,480.909,46,42,FALSE
2016-05-03,2,VT,465.3,45,42,FALSE
2016-05-03,3,VT,456.372,45,42,FALSE
2016-05-03,4,VT,457.084,45,41,FALSE
2016-05-03,5,VT,470.95,44,41,FALSE
2016-05-03,6,VT,517.81,44,40,FALSE
2016-05-03,7,VT,598.466,44,41,FALSE
2016-05-03,8,VT,644.899,44,40,FALSE
2016-05-03,9,VT,644.996,44,39,FALSE
2016-05-03,10,VT,643.047,45,38,FALSE
2016-05-03,11,VT,636.494,44,37,FALSE
2016-05-03,12,VT,632.814,45,36,FALSE
2016-05-03,13,VT,617.675,46,37,FALSE
2016-05-03,14,VT,609.062,48,37,FALSE
2016-05-03,15,VT,588.819,49,37,FALSE
2016-05-03,16,VT,575.834,50,37,FALSE
2016-05-03,17,VT,577.387,50,37,FALSE
2016-05-03,18,VT,592.771,51,38,FALSE
2016-05-03,19,VT,614.214,53,38,FALSE
2016-05-03,20,VT,629.353,51,38,FALSE
2016-05-03,21,VT,660.267,50,38,FALSE
2016-05-03,22,VT,617.442,47,38,FALSE
2016-05-03,23,VT,555.293,46,38,FALSE
2016-05-03,24,VT,511.448,43,37,FALSE
2016-05-04,1,VT,483.013,42,37,FALSE
2016-05-04,2,VT,469.221,43,38,FALSE
2016-05-04,3,VT,459.834,43,38,FALSE
2016-05-04,4,VT,457.953,43,38,FALSE
2016-05-04,5,VT,473.622,44,38,FALSE
2016-05-04,6,VT,519.482,43,39,FALSE
2016-05-04,7,VT,599.127,42,38,FALSE
2016-05-04,8,VT,645.991,44,39,FALSE
2016-05-04,9,VT,641.952,47,41,FALSE
2016-05-04,10,VT,631.623,50,41,FALSE
2016-05-04,11,VT,632.182,52,42,FALSE
2016-05-04,12,VT,635.428,55,42,FALSE
2016-05-04,13,VT,628.227,54,45,FALSE
2016-05-04,14,VT,631.093,56,42,FALSE
2016-05-04,15,VT,622.417,56,41,FALSE
2016-05-04,16,VT,623.241,56,41,FALSE
2016-05-04,17,VT,633.875,55,41,FALSE
2016-05-04,18,VT,645.862,54,41,FALSE
2016-05-04,19,VT,654.737,52,42,FALSE
2016-05-04,20,VT,654.06,50,45,FALSE
2016-05-04,21,VT,667.939,49,45,FALSE
2016-05-04,22,VT,620.629,49,46,FALSE
2016-05-04,23,VT,559.877,48,45,FALSE
2016-05-04,24,VT,515.291,48,44,FALSE
2016-05-05,1,VT,484.483,47,45,FALSE
2016-05-05,2,VT,466.502,48,44,FALSE
2016-05-05,3,VT,458.359,48,45,FALSE
2016-05-05,4,VT,458.378,47,45,FALSE
2016-05-05,5,VT,471.704,47,44,FALSE
2016-05-05,6,VT,519.381,47,43,FALSE
2016-05-05,7,VT,599.133,47,44,FALSE
2016-05-05,8,VT,641.404,47,45,FALSE
2016-05-05,9,VT,636.287,48,45,FALSE
2016-05-05,10,VT,628.043,52,44,FALSE
2016-05-05,11,VT,624.659,53,43,FALSE
2016-05-05,12,VT,623.449,54,44,FALSE
2016-05-05,13,VT,607.116,55,44,FALSE
2016-05-05,14,VT,601.33,58,43,FALSE
2016-05-05,15,VT,599.876,59,43,FALSE
2016-05-05,16,VT,599,60,42,FALSE
2016-05-05,17,VT,605.244,61,42,FALSE
2016-05-05,18,VT,610.355,61,42,FALSE
2016-05-05,19,VT,621.097,60,42,FALSE
